datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,time,month,hour,weekday_no
2012-04-06 07:00:00,2,0,1,1,12.3,14.395,49,19.0012,15,231,246,12040610.,07AM00.,04,07,5
2012-04-06 08:00:00,2,0,1,1,12.3,13.635,49,22.0028,19,489,508,12040610.,08AM00.,04,08,5
2012-04-06 09:00:00,2,0,1,1,13.94,15.15,42,22.0028,58,318,376,12040610.,09AM00.,04,09,5
2012-04-06 10:00:00,2,0,1,1,14.76,16.665,40,22.0028,81,157,238,12040610.,10AM00.,04,10,5
2012-04-06 11:00:00,2,0,1,1,16.4,20.455,37,19.9995,112,179,291,12040610.,11AM00.,04,11,5
2012-04-06 12:00:00,2,0,1,1,17.22,21.21,35,19.9995,113,224,337,12040610.,12PM00.,04,12,5
2012-04-06 13:00:00,2,0,1,1,18.04,21.97,33,22.0028,173,238,411,12040610.,01PM00.,04,13,5
2012-04-06 14:00:00,2,0,1,1,19.68,23.485,29,26.0027,240,250,490,12040610.,02PM00.,04,14,5
2012-04-06 15:00:00,2,0,1,1,20.5,24.24,27,19.0012,218,319,537,12040610.,03PM00.,04,15,5
2012-04-06 16:00:00,2,0,1,1,20.5,24.24,22,27.9993,184,352,536,12040610.,04PM00.,04,16,5
2012-04-06 17:00:00,2,0,1,1,21.32,25.0,23,27.9993,172,483,655,12040610.,05PM00.,04,17,5
2012-04-06 18:00:00,2,0,1,1,20.5,24.24,22,31.0009,104,380,484,12040610.,06PM00.,04,18,5
2012-04-06 19:00:00,2,0,1,1,19.68,23.485,23,19.9995,115,297,412,12040610.,07PM00.,04,19,5
2012-04-06 20:00:00,2,0,1,1,18.86,22.725,24,19.0012,61,191,252,12040610.,08PM00.,04,20,5
2012-04-06 21:00:00,2,0,1,1,18.04,21.97,26,8.9981,54,136,190,12040610.,09PM00.,04,21,5
2012-04-06 22:00:00,2,0,1,1,16.4,20.455,35,15.0013,34,124,158,12040610.,10PM00.,04,22,5
2012-04-06 23:00:00,2,0,1,1,17.22,21.21,30,19.0012,21,92,113,12040610.,11PM00.,04,23,5
2012-04-07 00:00:00,2,0,0,1,17.22,21.21,26,19.9995,9,85,94,12040710.,12AM00.,04,00,6
2012-04-07 01:00:00,2,0,0,1,16.4,20.455,28,16.9979,9,60,69,12040710.,01AM00.,04,01,6
2012-04-07 02:00:00,2,0,0,1,14.76,16.665,29,23.9994,11,25,36,12040710.,02AM00.,04,02,6
2012-04-07 03:00:00,2,0,0,1,14.76,16.665,32,16.9979,7,21,28,12040710.,03AM00.,04,03,6
2012-04-07 04:00:00,2,0,0,1,13.12,15.91,36,11.0014,3,4,7,12040710.,04AM00.,04,04,6
2012-04-07 05:00:00,2,0,0,1,13.12,15.91,33,11.0014,0,2,2,12040710.,05AM00.,04,05,6
2012-04-07 06:00:00,2,0,0,1,13.12,15.91,36,12.998,1,18,19,12040710.,06AM00.,04,06,6
2012-04-07 07:00:00,2,0,0,1,13.12,15.15,33,19.0012,14,40,54,12040710.,07AM00.,04,07,6
2012-04-07 08:00:00,2,0,0,1,13.94,15.91,34,16.9979,29,94,123,12040710.,08AM00.,04,08,6
2012-04-07 09:00:00,2,0,0,1,16.4,20.455,30,16.9979,103,173,276,12040710.,09AM00.,04,09,6
2012-04-07 10:00:00,2,0,0,1,17.22,21.21,28,16.9979,187,176,363,12040710.,10AM00.,04,10,6
2012-04-07 11:00:00,2,0,0,1,18.04,21.97,24,19.9995,251,244,495,12040710.,11AM00.,04,11,6
2012-04-07 12:00:00,2,0,0,1,18.86,22.725,23,26.0027,320,270,590,12040710.,12PM00.,04,12,6
2012-04-07 13:00:00,2,0,0,1,20.5,24.24,22,12.998,355,288,643,12040710.,01PM00.,04,13,6
2012-04-07 14:00:00,2,0,0,1,20.5,24.24,22,19.9995,326,252,578,12040710.,02PM00.,04,14,6
2012-04-07 15:00:00,2,0,0,1,21.32,25.0,19,27.9993,321,305,626,12040710.,03PM00.,04,15,6
2012-04-07 16:00:00,2,0,0,1,22.14,25.76,19,26.0027,354,261,615,12040710.,04PM00.,04,16,6
2012-04-07 17:00:00,2,0,0,1,22.14,25.76,19,27.9993,299,268,567,12040710.,05PM00.,04,17,6
2012-04-07 18:00:00,2,0,0,1,22.14,25.76,18,19.9995,227,290,517,12040710.,06PM00.,04,18,6
2012-04-07 19:00:00,2,0,0,1,22.14,25.76,16,22.0028,170,243,413,12040710.,07PM00.,04,19,6
2012-04-07 20:00:00,2,0,0,1,20.5,24.24,20,15.0013,73,135,208,12040710.,08PM00.,04,20,6
2012-04-07 21:00:00,2,0,0,1,20.5,24.24,20,12.998,75,159,234,12040710.,09PM00.,04,21,6
2012-04-07 22:00:00,2,0,0,1,19.68,23.485,20,12.998,76,106,182,12040710.,10PM00.,04,22,6
2012-04-07 23:00:00,2,0,0,1,18.86,22.725,23,15.0013,32,86,118,12040710.,11PM00.,04,23,6
2012-04-08 00:00:00,2,0,0,1,18.04,21.97,24,15.0013,21,64,85,12040810.,12AM00.,04,00,7
2012-04-08 01:00:00,2,0,0,1,18.04,21.97,24,15.0013,14,50,64,12040810.,01AM00.,04,01,7
2012-04-08 02:00:00,2,0,0,1,18.04,21.97,24,15.0013,7,25,32,12040810.,02AM00.,04,02,7
2012-04-08 03:00:00,2,0,0,1,17.22,21.21,26,8.9981,8,18,26,12040810.,03AM00.,04,03,7
2012-04-08 04:00:00,2,0,0,1,16.4,20.455,40,0.0,0,7,7,12040810.,04AM00.,04,04,7
2012-04-08 05:00:00,2,0,0,1,15.58,19.695,46,0.0,4,8,12,12040810.,05AM00.,04,05,7
2012-04-08 06:00:00,2,0,0,1,14.76,18.94,37,0.0,7,21,28,12040810.,06AM00.,04,06,7
2012-04-08 07:00:00,2,0,0,1,15.58,19.695,27,11.0014,12,25,37,12040810.,07AM00.,04,07,7
2012-04-08 08:00:00,2,0,0,1,16.4,20.455,30,12.998,19,65,84,12040810.,08AM00.,04,08,7
2012-04-08 09:00:00,2,0,0,1,18.04,21.97,26,15.0013,71,108,179,12040810.,09AM00.,04,09,7
2012-04-08 10:00:00,2,0,0,1,20.5,24.24,25,15.0013,113,186,299,12040810.,10AM00.,04,10,7
2012-04-08 11:00:00,2,0,0,1,20.5,24.24,25,19.0012,195,209,404,12040810.,11AM00.,04,11,7
2012-04-08 12:00:00,2,0,0,1,22.14,25.76,24,16.9979,198,259,457,12040810.,12PM00.,04,12,7
2012-04-08 13:00:00,2,0,0,1,23.78,27.275,23,11.0014,229,254,483,12040810.,01PM00.,04,13,7
2012-04-08 14:00:00,2,0,0,1,24.6,29.545,18,30.0026,254,249,503,12040810.,02PM00.,04,14,7
2012-04-08 15:00:00,2,0,0,1,25.42,30.305,17,23.9994,260,226,486,12040810.,03PM00.,04,15,7
2012-04-08 16:00:00,2,0,0,1,26.24,30.305,19,22.0028,232,244,476,12040810.,04PM00.,04,16,7
2012-04-08 17:00:00,2,0,0,1,25.42,30.305,22,19.9995,185,226,411,12040810.,05PM00.,04,17,7
2012-04-08 18:00:00,2,0,0,1,25.42,30.305,25,22.0028,151,159,310,12040810.,06PM00.,04,18,7
2012-04-08 19:00:00,2,0,0,1,24.6,30.305,23,26.0027,89,187,276,12040810.,07PM00.,04,19,7
2012-04-08 20:00:00,2,0,0,1,22.96,26.515,28,27.9993,65,146,211,12040810.,08PM00.,04,20,7
2012-04-08 21:00:00,2,0,0,1,21.32,25.0,34,15.0013,53,77,130,12040810.,09PM00.,04,21,7
2012-04-08 22:00:00,2,0,0,1,20.5,24.24,36,15.0013,33,85,118,12040810.,10PM00.,04,22,7
2012-04-08 23:00:00,2,0,0,1,20.5,24.24,39,16.9979,10,41,51,12040810.,11PM00.,04,23,7
2012-04-09 00:00:00,2,0,1,1,19.68,23.485,39,19.0012,8,29,37,12040910.,12AM00.,04,00,1
2012-04-09 01:00:00,2,0,1,1,18.86,22.725,41,8.9981,4,12,16,12040910.,01AM00.,04,01,1
2012-04-09 02:00:00,2,0,1,1,18.86,22.725,31,12.998,2,4,6,12040910.,02AM00.,04,02,1
2012-04-09 03:00:00,2,0,1,1,18.04,21.97,30,11.0014,0,3,3,12040910.,03AM00.,04,03,1
2012-04-09 04:00:00,2,0,1,1,18.04,21.97,24,12.998,2,3,5,12040910.,04AM00.,04,04,1
2012-04-09 05:00:00,2,0,1,1,18.04,21.97,24,12.998,2,30,32,12040910.,05AM00.,04,05,1
2012-04-09 06:00:00,2,0,1,1,17.22,21.21,26,15.0013,3,108,111,12040910.,06AM00.,04,06,1
2012-04-09 07:00:00,2,0,1,1,17.22,21.21,28,12.998,11,320,331,12040910.,07AM00.,04,07,1
2012-04-09 08:00:00,2,0,1,1,18.04,21.97,30,12.998,22,595,617,12040910.,08AM00.,04,08,1
2012-04-09 09:00:00,2,0,1,1,18.86,22.725,31,23.9994,50,236,286,12040910.,09AM00.,04,09,1
2012-04-09 10:00:00,2,0,1,1,20.5,24.24,27,32.9975,65,113,178,12040910.,10AM00.,04,10,1
2012-04-09 11:00:00,2,0,1,1,21.32,25.0,27,27.9993,96,127,223,12040910.,11AM00.,04,11,1
2012-04-09 12:00:00,2,0,1,1,22.14,25.76,28,47.9988,94,186,280,12040910.,12PM00.,04,12,1
2012-04-09 13:00:00,2,0,1,1,22.14,25.76,28,39.0007,108,173,281,12040910.,01PM00.,04,13,1
2012-04-09 14:00:00,2,0,1,1,22.96,26.515,28,36.9974,66,152,218,12040910.,02PM00.,04,14,1
2012-04-09 15:00:00,2,0,1,1,23.78,27.275,28,36.9974,82,173,255,12040910.,03PM00.,04,15,1
2012-04-09 16:00:00,2,0,1,1,22.96,26.515,30,27.9993,81,310,391,12040910.,04PM00.,04,16,1
2012-04-09 17:00:00,2,0,1,1,22.14,25.76,32,27.9993,67,565,632,12040910.,05PM00.,04,17,1
2012-04-09 18:00:00,2,0,1,1,22.14,25.76,34,19.9995,60,586,646,12040910.,06PM00.,04,18,1
2012-04-09 19:00:00,2,0,1,1,21.32,25.0,34,23.9994,35,386,421,12040910.,07PM00.,04,19,1
2012-04-09 20:00:00,2,0,1,1,20.5,24.24,36,30.0026,21,255,276,12040910.,08PM00.,04,20,1
2012-04-09 21:00:00,2,0,1,3,19.68,23.485,41,27.9993,14,151,165,12040910.,09PM00.,04,21,1
2012-04-09 22:00:00,2,0,1,2,18.86,22.725,41,32.9975,6,102,108,12040910.,10PM00.,04,22,1
2012-04-09 23:00:00,2,0,1,1,18.04,21.97,44,19.9995,6,61,67,12040910.,11PM00.,04,23,1
2012-04-10 00:00:00,2,0,1,2,18.04,21.97,47,19.0012,3,23,26,12041010.,12AM00.,04,00,2
2012-04-10 01:00:00,2,0,1,1,17.22,21.21,50,15.0013,0,9,9,12041010.,01AM00.,04,01,2
2012-04-10 02:00:00,2,0,1,1,14.76,17.425,71,8.9981,0,2,2,12041010.,02AM00.,04,02,2
2012-04-10 03:00:00,2,0,1,1,14.76,17.425,71,8.9981,0,2,2,12041010.,03AM00.,04,03,2
2012-04-10 04:00:00,2,0,1,1,13.94,16.665,71,8.9981,0,2,2,12041010.,04AM00.,04,04,2
2012-04-10 05:00:00,2,0,1,1,13.94,16.665,71,8.9981,0,24,24,12041010.,05AM00.,04,05,2
2012-04-10 06:00:00,2,0,1,1,13.94,17.425,71,7.0015,3,100,103,12041010.,06AM00.,04,06,2
2012-04-10 07:00:00,2,0,1,1,13.94,17.425,71,7.0015,16,368,384,12041010.,07AM00.,04,07,2
2012-04-10 08:00:00,2,0,1,1,15.58,19.695,62,8.9981,22,670,692,12041010.,08AM00.,04,08,2
2012-04-10 09:00:00,2,0,1,1,17.22,21.21,67,12.998,16,303,319,12041010.,09AM00.,04,09,2
2012-04-10 10:00:00,2,0,1,1,18.86,22.725,47,11.0014,49,132,181,12041010.,10AM00.,04,10,2
2012-04-10 11:00:00,2,0,1,1,20.5,24.24,36,0.0,78,161,239,12041010.,11AM00.,04,11,2
2012-04-10 12:00:00,2,0,1,1,22.14,25.76,22,19.0012,75,184,259,12041010.,12PM00.,04,12,2
2012-04-10 13:00:00,2,0,1,1,21.32,25.0,23,11.0014,81,202,283,12041010.,01PM00.,04,13,2
2012-04-10 14:00:00,2,0,1,1,22.14,25.76,24,12.998,75,149,224,12041010.,02PM00.,04,14,2
2012-04-10 15:00:00,2,0,1,1,22.96,26.515,21,19.9995,46,157,203,12041010.,03PM00.,04,15,2
2012-04-10 16:00:00,2,0,1,1,23.78,27.275,21,16.9979,66,296,362,12041010.,04PM00.,04,16,2
2012-04-10 17:00:00,2,0,1,1,22.96,26.515,21,35.0008,88,656,744,12041010.,05PM00.,04,17,2
2012-04-10 18:00:00,2,0,1,1,22.14,25.76,22,27.9993,78,626,704,12041010.,06PM00.,04,18,2
2012-04-10 19:00:00,2,0,1,1,21.32,25.0,20,23.9994,51,428,479,12041010.,07PM00.,04,19,2
2012-04-10 20:00:00,2,0,1,1,18.86,22.725,28,26.0027,34,248,282,12041010.,08PM00.,04,20,2
2012-04-10 21:00:00,2,0,1,1,18.04,21.97,30,30.0026,15,191,206,12041010.,09PM00.,04,21,2
2012-04-10 22:00:00,2,0,1,1,16.4,20.455,37,32.9975,9,118,127,12041010.,10PM00.,04,22,2
2012-04-10 23:00:00,2,0,1,1,14.76,16.665,40,27.9993,14,48,62,12041010.,11PM00.,04,23,2
2012-04-11 00:00:00,2,0,1,1,13.94,15.15,36,27.9993,8,22,30,12041110.,12AM00.,04,00,3
2012-04-11 01:00:00,2,0,1,1,13.94,15.91,39,19.0012,3,9,12,12041110.,01AM00.,04,01,3
2012-04-11 02:00:00,2,0,1,1,13.12,15.15,45,19.0012,0,2,2,12041110.,02AM00.,04,02,3
2012-04-11 03:00:00,2,0,1,1,12.3,14.395,49,15.0013,0,2,2,12041110.,03AM00.,04,03,3
2012-04-11 05:00:00,2,0,1,1,11.48,13.635,56,12.998,1,26,27,12041110.,05AM00.,04,05,3
2012-04-11 06:00:00,2,0,1,1,11.48,14.395,56,7.0015,3,103,106,12041110.,06AM00.,04,06,3
2012-04-11 07:00:00,2,0,1,1,11.48,14.395,52,8.9981,18,303,321,12041110.,07AM00.,04,07,3
2012-04-11 08:00:00,2,0,1,1,12.3,14.395,49,15.0013,14,581,595,12041110.,08AM00.,04,08,3
2012-04-11 09:00:00,2,0,1,2,13.12,15.15,49,19.9995,20,282,302,12041110.,09AM00.,04,09,3
2012-04-11 10:00:00,2,0,1,2,13.94,15.15,49,22.0028,26,127,153,12041110.,10AM00.,04,10,3
2012-04-11 11:00:00,2,0,1,2,15.58,19.695,43,22.0028,38,142,180,12041110.,11AM00.,04,11,3
2012-04-11 12:00:00,2,0,1,2,14.76,16.665,46,26.0027,35,147,182,12041110.,12PM00.,04,12,3
2012-04-11 13:00:00,2,0,1,2,16.4,20.455,40,23.9994,16,147,163,12041110.,01PM00.,04,13,3
2012-04-11 14:00:00,2,0,1,1,14.76,17.425,57,12.998,34,101,135,12041110.,02PM00.,04,14,3
2012-04-11 15:00:00,2,0,1,3,15.58,19.695,46,15.0013,50,152,202,12041110.,03PM00.,04,15,3
2012-04-11 16:00:00,2,0,1,1,18.04,21.97,33,19.9995,51,256,307,12041110.,04PM00.,04,16,3
2012-04-11 17:00:00,2,0,1,1,17.22,21.21,35,26.0027,52,527,579,12041110.,05PM00.,04,17,3
2012-04-11 18:00:00,2,0,1,3,16.4,20.455,43,27.9993,39,546,585,12041110.,06PM00.,04,18,3
2012-04-11 19:00:00,2,0,1,1,16.4,20.455,40,23.9994,28,356,384,12041110.,07PM00.,04,19,3
2012-04-11 20:00:00,2,0,1,1,14.76,16.665,46,22.0028,22,213,235,12041110.,08PM00.,04,20,3
2012-04-11 21:00:00,2,0,1,1,13.94,15.15,57,26.0027,11,154,165,12041110.,09PM00.,04,21,3
2012-04-11 22:00:00,2,0,1,1,13.94,15.15,57,22.0028,4,130,134,12041110.,10PM00.,04,22,3
2012-04-11 23:00:00,2,0,1,1,13.94,15.15,57,19.9995,9,52,61,12041110.,11PM00.,04,23,3
2012-04-12 00:00:00,2,0,1,1,13.12,15.15,66,19.0012,1,22,23,12041210.,12AM00.,04,00,4
2012-04-12 01:00:00,2,0,1,1,13.12,15.15,66,15.0013,2,7,9,12041210.,01AM00.,04,01,4
2012-04-12 02:00:00,2,0,1,1,13.12,15.15,61,19.0012,0,4,4,12041210.,02AM00.,04,02,4
2012-04-12 03:00:00,2,0,1,1,13.12,15.15,61,16.9979,2,3,5,12041210.,03AM00.,04,03,4
2012-04-12 04:00:00,2,0,1,1,12.3,14.395,61,15.0013,0,1,1,12041210.,04AM00.,04,04,4
2012-04-12 05:00:00,2,0,1,1,12.3,14.395,61,15.0013,0,21,21,12041210.,05AM00.,04,05,4
2012-04-12 06:00:00,2,0,1,1,12.3,14.395,65,16.9979,2,94,96,12041210.,06AM00.,04,06,4
2012-04-12 07:00:00,2,0,1,1,12.3,13.635,65,22.0028,12,294,306,12041210.,07AM00.,04,07,4
2012-04-12 08:00:00,2,0,1,1,13.12,15.15,66,22.0028,20,604,624,12041210.,08AM00.,04,08,4
2012-04-12 09:00:00,2,0,1,1,14.76,16.665,57,23.9994,16,271,287,12041210.,09AM00.,04,09,4
2012-04-12 10:00:00,2,0,1,1,16.4,20.455,50,19.9995,38,103,141,12041210.,10AM00.,04,10,4
2012-04-12 11:00:00,2,0,1,1,17.22,21.21,47,19.9995,50,174,224,12041210.,11AM00.,04,11,4
2012-04-12 12:00:00,2,0,1,1,18.86,22.725,41,30.0026,60,199,259,12041210.,12PM00.,04,12,4
2012-04-12 13:00:00,2,0,1,1,19.68,23.485,36,30.0026,55,148,203,12041210.,01PM00.,04,13,4
2012-04-12 14:00:00,2,0,1,1,20.5,24.24,31,22.0028,74,150,224,12041210.,02PM00.,04,14,4
2012-04-12 15:00:00,2,0,1,1,19.68,23.485,31,16.9979,42,169,211,12041210.,03PM00.,04,15,4
2012-04-12 16:00:00,2,0,1,1,19.68,23.485,31,19.0012,54,299,353,12041210.,04PM00.,04,16,4
2012-04-12 17:00:00,2,0,1,1,20.5,24.24,27,26.0027,60,596,656,12041210.,05PM00.,04,17,4
2012-04-12 18:00:00,2,0,1,1,20.5,24.24,27,26.0027,63,547,610,12041210.,06PM00.,04,18,4
2012-04-12 19:00:00,2,0,1,1,18.86,22.725,31,19.9995,50,383,433,12041210.,07PM00.,04,19,4
2012-04-12 20:00:00,2,0,1,1,18.04,21.97,33,16.9979,26,254,280,12041210.,08PM00.,04,20,4
2012-04-12 21:00:00,2,0,1,1,17.22,21.21,35,8.9981,13,174,187,12041210.,09PM00.,04,21,4
2012-04-12 22:00:00,2,0,1,1,17.22,21.21,35,12.998,15,143,158,12041210.,10PM00.,04,22,4
2012-04-12 23:00:00,2,0,1,1,17.22,21.21,35,12.998,8,86,94,12041210.,11PM00.,04,23,4
2012-04-13 00:00:00,2,0,1,1,16.4,20.455,37,16.9979,14,41,55,12041310.,12AM00.,04,00,5
2012-04-13 01:00:00,2,0,1,1,14.76,17.425,46,12.998,2,28,30,12041310.,01AM00.,04,01,5
2012-04-13 02:00:00,2,0,1,1,13.94,16.665,49,12.998,6,5,11,12041310.,02AM00.,04,02,5
2012-04-13 03:00:00,2,0,1,1,13.94,16.665,61,11.0014,3,8,11,12041310.,03AM00.,04,03,5
2012-04-13 04:00:00,2,0,1,2,13.94,16.665,53,8.9981,1,4,5,12041310.,04AM00.,04,04,5
2012-04-13 05:00:00,2,0,1,2,13.94,16.665,53,11.0014,2,19,21,12041310.,05AM00.,04,05,5
2012-04-13 06:00:00,2,0,1,1,13.12,15.91,57,11.0014,0,84,84,12041310.,06AM00.,04,06,5
2012-04-13 07:00:00,2,0,1,1,13.94,15.91,61,15.0013,13,283,296,12041310.,07AM00.,04,07,5
2012-04-13 08:00:00,2,0,1,1,15.58,19.695,46,11.0014,24,539,563,12041310.,08AM00.,04,08,5
2012-04-13 09:00:00,2,0,1,1,17.22,21.21,41,11.0014,36,294,330,12041310.,09AM00.,04,09,5
2012-04-13 10:00:00,2,0,1,1,18.04,21.97,38,12.998,59,133,192,12041310.,10AM00.,04,10,5
2012-04-13 11:00:00,2,0,1,1,18.86,22.725,36,8.9981,75,158,233,12041310.,11AM00.,04,11,5
2012-04-13 12:00:00,2,0,1,1,20.5,24.24,31,0.0,104,218,322,12041310.,12PM00.,04,12,5
2012-04-13 13:00:00,2,0,1,1,21.32,25.0,27,19.0012,112,246,358,12041310.,01PM00.,04,13,5
2012-04-13 14:00:00,2,0,1,1,21.32,25.0,27,0.0,125,223,348,12041310.,02PM00.,04,14,5
2012-04-13 15:00:00,2,0,1,1,22.14,25.76,28,16.9979,115,237,352,12041310.,03PM00.,04,15,5
2012-04-13 16:00:00,2,0,1,1,22.96,26.515,26,16.9979,113,350,463,12041310.,04PM00.,04,16,5
2012-04-13 17:00:00,2,0,1,1,22.96,26.515,24,11.0014,117,621,738,12041310.,05PM00.,04,17,5
2012-04-13 18:00:00,2,0,1,1,22.14,25.76,26,8.9981,107,564,671,12041310.,06PM00.,04,18,5
2012-04-13 19:00:00,2,0,1,1,22.14,25.76,24,11.0014,75,352,427,12041310.,07PM00.,04,19,5
2012-04-13 20:00:00,2,0,1,1,20.5,24.24,29,8.9981,44,242,286,12041310.,08PM00.,04,20,5
2012-04-13 21:00:00,2,0,1,1,20.5,24.24,36,0.0,36,153,189,12041310.,09PM00.,04,21,5
2012-04-13 22:00:00,2,0,1,1,18.04,21.97,62,7.0015,34,181,215,12041310.,10PM00.,04,22,5
2012-04-13 23:00:00,2,0,1,1,17.22,21.21,62,6.0032,35,163,198,12041310.,11PM00.,04,23,5
2012-04-14 00:00:00,2,0,0,1,16.4,20.455,58,8.9981,11,85,96,12041410.,12AM00.,04,00,6
2012-04-14 01:00:00,2,0,0,1,16.4,20.455,58,8.9981,10,60,70,12041410.,01AM00.,04,01,6
2012-04-14 02:00:00,2,0,0,1,15.58,19.695,66,8.9981,3,53,56,12041410.,02AM00.,04,02,6
2012-04-14 03:00:00,2,0,0,1,14.76,18.18,66,6.0032,6,26,32,12041410.,03AM00.,04,03,6
2012-04-14 04:00:00,2,0,0,1,14.76,18.18,71,7.0015,5,9,14,12041410.,04AM00.,04,04,6
2012-04-14 05:00:00,2,0,0,1,14.76,18.18,66,7.0015,2,5,7,12041410.,05AM00.,04,05,6
2012-04-14 06:00:00,2,0,0,1,13.94,16.665,76,11.0014,2,19,21,12041410.,06AM00.,04,06,6
2012-04-14 07:00:00,2,0,0,1,14.76,18.18,71,7.0015,8,56,64,12041410.,07AM00.,04,07,6
2012-04-14 08:00:00,2,0,0,1,14.76,17.425,71,8.9981,24,136,160,12041410.,08AM00.,04,08,6
2012-04-14 09:00:00,2,0,0,1,17.22,21.21,54,8.9981,59,206,265,12041410.,09AM00.,04,09,6
2012-04-14 10:00:00,2,0,0,1,18.86,22.725,51,11.0014,139,267,406,12041410.,10AM00.,04,10,6
2012-04-14 11:00:00,2,0,0,1,21.32,25.0,45,12.998,207,357,564,12041410.,11AM00.,04,11,6
2012-04-14 12:00:00,2,0,0,1,23.78,27.275,35,16.9979,274,404,678,12041410.,12PM00.,04,12,6
2012-04-14 13:00:00,2,0,0,1,25.42,31.06,33,19.9995,308,370,678,12041410.,01PM00.,04,13,6
2012-04-14 14:00:00,2,0,0,2,26.24,31.06,27,30.0026,288,372,660,12041410.,02PM00.,04,14,6
2012-04-14 15:00:00,2,0,0,2,26.24,31.06,27,23.9994,311,347,658,12041410.,03PM00.,04,15,6
2012-04-14 16:00:00,2,0,0,2,26.24,31.06,27,23.9994,253,329,582,12041410.,04PM00.,04,16,6
2012-04-14 17:00:00,2,0,0,2,25.42,31.06,33,16.9979,251,309,560,12041410.,05PM00.,04,17,6
2012-04-14 18:00:00,2,0,0,2,25.42,31.06,35,15.0013,197,284,481,12041410.,06PM00.,04,18,6
2012-04-14 19:00:00,2,0,0,2,24.6,31.06,40,11.0014,163,296,459,12041410.,07PM00.,04,19,6
2012-04-14 20:00:00,2,0,0,2,22.96,26.515,46,8.9981,112,209,321,12041410.,08PM00.,04,20,6
2012-04-14 21:00:00,2,0,0,2,22.96,26.515,43,8.9981,53,167,220,12041410.,09PM00.,04,21,6
2012-04-14 22:00:00,2,0,0,2,22.14,25.76,52,11.0014,64,148,212,12041410.,10PM00.,04,22,6
2012-04-14 23:00:00,2,0,0,2,22.14,25.76,56,12.998,45,151,196,12041410.,11PM00.,04,23,6
2012-04-15 00:00:00,2,0,0,2,22.14,25.76,56,12.998,30,94,124,12041510.,12AM00.,04,00,7
2012-04-15 01:00:00,2,0,0,2,22.14,25.76,56,11.0014,17,89,106,12041510.,01AM00.,04,01,7
2012-04-15 02:00:00,2,0,0,2,22.14,25.76,56,7.0015,20,54,74,12041510.,02AM00.,04,02,7
2012-04-15 03:00:00,2,0,0,2,21.32,25.0,59,8.9981,18,27,45,12041510.,03AM00.,04,03,7
2012-04-15 04:00:00,2,0,0,2,22.14,25.76,52,0.0,2,10,12,12041510.,04AM00.,04,04,7
2012-04-15 05:00:00,2,0,0,1,20.5,24.24,68,11.0014,4,6,10,12041510.,05AM00.,04,05,7
2012-04-15 06:00:00,2,0,0,1,20.5,24.24,63,8.9981,5,11,16,12041510.,06AM00.,04,06,7
2012-04-15 07:00:00,2,0,0,1,20.5,24.24,63,7.0015,16,30,46,12041510.,07AM00.,04,07,7
2012-04-15 08:00:00,2,0,0,1,21.32,25.0,59,0.0,33,64,97,12041510.,08AM00.,04,08,7
2012-04-15 09:00:00,2,0,0,1,22.14,25.76,56,15.0013,97,154,251,12041510.,09AM00.,04,09,7
2012-04-15 10:00:00,2,0,0,1,23.78,27.275,53,15.0013,186,235,421,12041510.,10AM00.,04,10,7
2012-04-15 11:00:00,2,0,0,1,25.42,31.06,46,19.9995,227,301,528,12041510.,11AM00.,04,11,7
2012-04-15 12:00:00,2,0,0,1,26.24,31.06,44,19.0012,275,360,635,12041510.,12PM00.,04,12,7
2012-04-15 13:00:00,2,0,0,1,27.06,31.06,44,19.0012,298,383,681,12041510.,01PM00.,04,13,7
2012-04-15 14:00:00,2,0,0,1,28.7,31.82,39,19.0012,282,346,628,12041510.,02PM00.,04,14,7
2012-04-15 15:00:00,2,0,0,1,28.7,31.82,39,26.0027,266,351,617,12041510.,03PM00.,04,15,7
2012-04-15 16:00:00,2,0,0,1,29.52,32.575,39,23.9994,286,330,616,12041510.,04PM00.,04,16,7
2012-04-15 17:00:00,2,0,0,1,28.7,31.82,42,22.0028,262,361,623,12041510.,05PM00.,04,17,7
2012-04-15 18:00:00,2,0,0,1,28.7,31.82,42,16.9979,184,295,479,12041510.,06PM00.,04,18,7
2012-04-15 19:00:00,2,0,0,1,28.7,31.82,42,16.9979,114,265,379,12041510.,07PM00.,04,19,7
2012-04-15 20:00:00,2,0,0,1,26.24,31.06,50,15.0013,86,205,291,12041510.,08PM00.,04,20,7
2012-04-15 21:00:00,2,0,0,1,25.42,31.06,57,16.9979,76,153,229,12041510.,09PM00.,04,21,7
2012-04-15 22:00:00,2,0,0,1,27.88,31.82,44,23.9994,37,97,134,12041510.,10PM00.,04,22,7
2012-04-15 23:00:00,2,0,0,1,27.06,31.06,50,26.0027,25,65,90,12041510.,11PM00.,04,23,7
2012-04-16 00:00:00,2,1,0,1,26.24,31.06,53,22.0028,15,26,41,12041610.,12AM00.,04,00,1
2012-04-16 01:00:00,2,1,0,1,25.42,30.305,61,23.9994,7,21,28,12041610.,01AM00.,04,01,1
2012-04-16 02:00:00,2,1,0,1,24.6,30.305,64,16.9979,5,9,14,12041610.,02AM00.,04,02,1
2012-04-16 03:00:00,2,1,0,1,23.78,27.275,68,12.998,3,5,8,12041610.,03AM00.,04,03,1
